ip,classification,Harmless,Malicious,Suspicious
24.77.1.183,malicious,58,8,2
24.84.212.161,malicious,53,14,1
27.0.234.70,malicious,0,0,0
27.105.153.59,malicious,63,3,1
27.109.182.140,malicious,63,2,1
27.111.82.72,malicious,60,5,0
27.113.198.18,malicious,63,2,1
27.113.76.53,malicious,63,3,0
27.115.37.187,malicious,59,6,1
27.124.11.235,malicious,60,5,2
27.126.51.143,malicious,0,0,0
27.128.161.114,malicious,59,5,2
27.128.171.38,malicious,61,4,3
27.128.174.164,malicious,61,4,1
27.128.229.76,malicious,59,5,1
27.128.234.19,malicious,60,5,0
27.128.247.103,malicious,62,1,1
27.147.28.51,malicious,60,5,1
27.147.40.128,malicious,54,13,0
27.152.154.123,malicious,66,0,0
27.152.155.101,malicious,0,0,0
27.152.155.115,malicious,66,0,0
27.185.17.40,malicious,63,1,0
27.191.32.96,malicious,0,0,0
27.195.98.126,malicious,0,0,0
27.197.212.97,malicious,61,6,1
27.198.244.97,malicious,0,0,0
27.200.66.35,malicious,64,1,0
27.203.251.105,malicious,66,0,0
27.205.210.210,malicious,63,2,1
27.205.27.54,malicious,54,13,1
27.206.188.155,malicious,57,13,0
27.207.189.94,malicious,0,0,0
27.215.154.191,malicious,51,16,1
27.215.211.207,malicious,54,14,0
27.219.103.161,malicious,63,1,0
27.219.185.240,malicious,58,8,1
27.22.105.234,malicious,61,5,1
27.223.82.130,malicious,64,1,1
27.254.137.199,malicious,61,5,1
27.254.236.31,malicious,63,4,0
27.254.77.183,malicious,62,3,1
27.255.81.223,malicious,63,1,1
27.26.2.44,malicious,64,1,0
27.35.91.82,malicious,63,1,1
27.35.93.241,malicious,60,5,1
27.40.116.239,malicious,61,5,0
27.40.120.136,malicious,0,0,0
27.47.108.23,malicious,64,1,0
27.50.63.230,malicious,64,3,0
27.50.70.229,malicious,63,1,0
27.54.170.76,malicious,60,6,1
27.7.57.70,malicious,61,4,2
27.72.158.215,malicious,59,5,2
27.72.26.108,malicious,60,6,1
27.72.56.15,malicious,63,3,0
27.96.226.8,malicious,0,0,0
27.96.239.48,malicious,59,5,1
31.10.205.220,malicious,60,7,1
31.126.40.162,malicious,62,2,1
31.134.93.102,malicious,63,2,1
31.141.255.213,malicious,60,6,1
31.145.1.170,malicious,0,0,0
31.153.41.58,malicious,0,0,0
31.154.165.133,malicious,60,6,1
31.154.74.110,malicious,61,3,1
31.155.7.56,malicious,61,6,2
31.156.110.22,malicious,56,9,1
31.165.244.150,malicious,64,1,1
31.166.157.31,malicious,61,5,1
31.166.38.113,malicious,0,0,0
31.169.114.75,malicious,0,0,0
31.171.222.178,malicious,58,10,1
31.171.80.208,malicious,59,6,0
31.182.57.86,malicious,60,6,0
31.184.198.111,malicious,60,6,1
31.214.27.237,malicious,61,4,2
31.220.1.83,malicious,55,14,1
31.220.3.140,malicious,48,20,3
31.220.82.103,malicious,64,1,0
31.223.49.1,malicious,64,1,0
31.24.132.82,malicious,0,0,0
31.25.11.195,malicious,0,0,0
31.25.11.50,malicious,67,0,0
31.25.241.249,malicious,0,0,0
31.42.188.119,malicious,0,0,0
34.100.169.111,malicious,63,1,0
34.100.190.134,malicious,64,2,0
34.100.208.153,malicious,59,10,0
34.100.212.154,malicious,62,3,1
34.100.236.171,malicious,64,1,0
34.102.117.206,malicious,0,0,0
34.105.153.4,malicious,0,0,0
34.105.171.166,malicious,63,1,0
34.105.179.105,malicious,0,0,0
34.105.26.212,malicious,0,0,0
34.105.83.202,malicious,0,0,0
34.107.19.22,malicious,0,0,0
34.107.33.52,malicious,0,0,0
34.107.4.247,malicious,65,0,0
34.116.105.164,malicious,63,1,0
34.116.109.93,malicious,63,2,0
34.116.114.48,malicious,64,1,0
34.116.88.43,malicious,64,1,0
34.116.91.228,malicious,61,2,0
34.116.94.96,malicious,64,1,0
34.116.98.118,malicious,0,0,0
34.118.133.200,malicious,63,1,0
34.118.139.82,malicious,0,0,0
34.121.184.73,malicious,62,2,0
34.121.209.40,malicious,0,0,0
34.121.254.217,malicious,0,0,0
34.123.196.65,malicious,62,4,1
34.123.36.29,malicious,0,0,0
34.124.169.110,malicious,59,6,1
34.124.254.140,malicious,62,4,1
34.132.138.83,malicious,0,0,0
34.132.16.47,malicious,0,0,0
34.132.233.133,malicious,0,0,0
34.133.25.141,malicious,64,1,0
34.134.128.218,malicious,0,0,0
34.135.193.89,malicious,0,0,0
34.135.85.222,malicious,0,0,0
34.136.185.200,malicious,0,0,0
34.136.66.40,malicious,0,0,0
34.138.128.100,malicious,62,2,0
34.138.160.99,malicious,0,0,0
34.138.8.40,malicious,64,1,0
34.139.126.105,malicious,0,0,0
34.139.200.194,malicious,63,1,0
34.139.217.96,malicious,0,0,0
34.139.96.238,malicious,0,0,0
34.140.17.198,malicious,0,0,0
34.140.176.42,malicious,0,0,0
34.140.224.237,malicious,0,0,0
34.140.50.16,malicious,0,0,0
34.141.191.34,malicious,0,0,0
34.141.213.236,malicious,63,3,0
34.141.248.159,malicious,0,0,0
34.141.51.79,malicious,64,2,0
34.141.80.189,malicious,63,2,0
34.142.101.70,malicious,0,0,0
34.142.116.225,malicious,0,0,0
34.142.157.8,malicious,0,0,0
34.142.185.117,malicious,61,4,0
34.142.24.171,malicious,62,2,0
34.142.244.133,malicious,59,6,1
34.142.247.176,malicious,61,5,1
34.142.53.56,malicious,0,0,0
34.142.78.234,malicious,0,0,0
34.143.131.221,malicious,60,5,0
34.143.133.224,malicious,60,6,1
34.143.158.25,malicious,61,5,1
34.143.159.25,malicious,56,10,1
34.143.180.212,malicious,63,3,1
34.143.189.81,malicious,64,1,0
34.143.195.180,malicious,62,4,1
34.145.166.116,malicious,0,0,0
34.145.189.154,malicious,63,2,0
34.145.199.176,malicious,63,1,0
34.145.212.181,malicious,64,1,0
34.145.236.156,malicious,63,1,0
34.145.46.47,malicious,63,1,0
34.145.55.151,malicious,0,0,0
34.145.7.155,malicious,0,0,0
34.146.106.97,malicious,62,4,0
34.146.210.81,malicious,0,0,0
34.146.213.87,malicious,0,0,0
34.146.24.123,malicious,0,0,0
34.146.54.130,malicious,0,0,0
34.146.61.203,malicious,0,0,0
34.146.88.33,malicious,64,1,0
34.147.18.40,malicious,0,0,0
34.147.213.141,malicious,64,1,0
34.147.217.135,malicious,0,0,0
34.147.224.13,malicious,64,1,0
34.147.227.181,malicious,0,0,0
34.147.232.223,malicious,0,0,0
34.148.26.100,malicious,64,1,0
34.148.84.46,malicious,0,0,0
34.148.92.125,malicious,63,1,0
34.150.148.196,malicious,64,1,0
34.150.150.211,malicious,63,2,0
34.150.162.45,malicious,0,0,0
34.150.191.213,malicious,0,0,0
34.150.222.86,malicious,0,0,0
34.151.106.215,malicious,63,1,0
34.151.196.115,malicious,61,2,0
34.151.196.129,malicious,63,2,0
34.151.199.71,malicious,0,0,0
34.151.203.9,malicious,0,0,0
34.151.214.78,malicious,64,1,0
34.151.224.149,malicious,64,1,0
34.151.227.75,malicious,64,1,0
34.151.232.46,malicious,62,3,1
34.151.240.66,malicious,64,1,0
34.151.246.228,malicious,63,1,0
34.151.254.200,malicious,0,0,0
34.151.90.85,malicious,62,2,0
34.152.14.108,malicious,62,4,1
34.152.24.153,malicious,62,2,0
34.152.26.211,malicious,63,3,1
34.152.27.26,malicious,0,0,0
34.152.50.88,malicious,63,1,0
34.152.51.67,malicious,62,2,0
34.159.109.184,malicious,63,1,0
34.159.111.22,malicious,63,2,0
34.159.128.233,malicious,64,1,0
34.159.130.115,malicious,63,2,0
34.159.173.170,malicious,63,2,0
34.159.235.167,malicious,64,1,0
34.159.56.103,malicious,0,0,0
34.16.96.5,malicious,62,3,0
34.168.11.169,malicious,0,0,0
34.168.144.204,malicious,0,0,0
34.168.212.180,malicious,0,0,0
34.170.140.43,malicious,0,0,0
34.170.222.20,malicious,0,0,0
34.170.44.22,malicious,0,0,0
34.172.1.30,malicious,0,0,0
34.172.60.119,malicious,0,0,0
34.173.17.23,malicious,0,0,0
34.22.164.156,malicious,0,0,0
34.22.186.122,malicious,0,0,0
34.22.255.155,malicious,0,0,0
34.22.93.154,malicious,0,0,0
34.23.10.187,malicious,0,0,0
34.23.107.216,malicious,0,0,0
34.23.139.0,malicious,0,0,0
34.23.184.211,malicious,0,0,0
34.23.232.247,malicious,0,0,0
34.23.252.13,malicious,64,2,0
34.23.92.147,malicious,63,1,0
34.234.65.137,malicious,0,0,0
34.27.111.90,malicious,0,0,0
34.27.178.13,malicious,0,0,0
34.27.67.53,malicious,0,0,0
34.28.103.124,malicious,63,2,0
34.28.136.193,malicious,63,2,0
34.28.238.65,malicious,62,1,0
34.29.200.102,malicious,0,0,0
34.30.159.42,malicious,62,3,0
34.30.230.29,malicious,0,0,0
34.30.79.29,malicious,0,0,0
34.31.196.25,malicious,62,3,0
34.32.140.48,malicious,0,0,0
34.32.244.138,malicious,0,0,0
34.34.136.144,malicious,0,0,0
34.34.143.161,malicious,0,0,0
34.34.24.21,malicious,63,1,0
34.34.24.250,malicious,0,0,0
34.34.28.200,malicious,0,0,0
34.34.46.25,malicious,64,1,0
34.34.51.23,malicious,0,0,0
34.34.56.201,malicious,0,0,0
34.38.28.184,malicious,0,0,0
34.38.35.229,malicious,0,0,0
34.64.219.132,malicious,0,0,0
34.65.104.66,malicious,64,0,0
34.65.139.122,malicious,0,0,0
34.65.40.161,malicious,0,0,0
34.66.137.94,malicious,0,0,0
34.66.17.247,malicious,0,0,0
34.66.83.1,malicious,0,0,0
34.67.164.127,malicious,0,0,0
34.69.28.199,malicious,60,4,1
34.69.33.66,malicious,0,0,0
34.71.134.208,malicious,0,0,0
34.71.186.89,malicious,0,0,0
34.71.224.253,malicious,60,5,0
34.71.54.1,malicious,0,0,0
34.71.85.159,malicious,0,0,0
34.72.229.181,malicious,0,0,0
34.72.43.152,malicious,0,0,0
34.73.10.104,malicious,62,1,0
34.73.102.232,malicious,0,0,0
34.74.177.17,malicious,0,0,0
34.74.227.165,malicious,0,0,0
34.75.163.196,malicious,0,0,0
34.75.177.151,malicious,62,2,0
34.75.73.96,malicious,63,1,0
34.76.102.17,malicious,0,0,0
34.76.201.112,malicious,63,3,1
34.76.39.32,malicious,0,0,0
34.77.224.199,malicious,0,0,0
34.78.114.140,malicious,0,0,0
34.78.198.215,malicious,0,0,0
34.78.232.26,malicious,0,0,0
34.78.43.217,malicious,0,0,0
34.79.170.61,malicious,62,2,0
34.79.215.89,malicious,0,0,0
34.79.3.244,malicious,0,0,0
34.79.37.52,malicious,0,0,0
34.80.132.97,malicious,0,0,0
34.80.228.190,malicious,63,2,0
34.80.76.146,malicious,64,1,0
34.81.23.4,malicious,0,0,0
34.81.4.125,malicious,60,4,1
34.81.69.85,malicious,0,0,0
34.82.116.173,malicious,64,1,0
34.82.192.145,malicious,0,0,0
34.82.225.118,malicious,0,0,0
34.82.31.35,malicious,0,0,0
34.82.91.68,malicious,0,0,0
34.83.141.72,malicious,63,1,0
34.83.202.126,malicious,63,1,0
34.83.250.226,malicious,0,0,0
34.83.48.33,malicious,63,2,0
34.84.120.227,malicious,63,2,0
34.84.140.101,malicious,0,0,0
34.84.14.111,malicious,63,1,0
34.84.208.138,malicious,63,1,0
34.84.238.29,malicious,0,0,0
34.84.28.99,malicious,0,0,0
34.84.3.36,malicious,62,2,0
34.84.39.114,malicious,61,4,1
34.84.40.192,malicious,0,0,0
34.84.64.232,malicious,0,0,0
34.84.67.237,malicious,0,0,0
34.84.95.139,malicious,64,1,0
34.85.104.217,malicious,0,0,0
34.85.109.200,malicious,64,1,0
34.85.116.152,malicious,63,2,0
34.85.157.219,malicious,0,0,0
34.85.184.204,malicious,63,2,0
34.85.19.57,malicious,61,4,1
34.85.242.127,malicious,0,0,0
34.85.246.16,malicious,0,0,0
34.85.90.187,malicious,65,1,0
34.86.112.157,malicious,64,1,0
34.86.160.152,malicious,0,0,0
34.86.176.219,malicious,63,1,0
34.86.202.139,malicious,0,0,0
34.86.204.99,malicious,64,2,1
34.86.231.7,malicious,0,0,0
34.86.247.42,malicious,63,1,0
34.86.48.167,malicious,0,0,0
34.86.66.110,malicious,62,2,0
34.87.131.218,malicious,62,3,1
34.87.197.118,malicious,64,2,0
34.87.219.227,malicious,63,2,0
34.87.22.210,malicious,62,3,1
34.87.222.67,malicious,63,3,1
34.87.236.151,malicious,64,1,0
34.87.236.243,malicious,61,2,0
34.87.248.135,malicious,62,1,0
34.87.249.160,malicious,0,0,0
34.87.32.91,malicious,60,5,1
34.88.108.89,malicious,63,1,0
34.88.113.183,malicious,64,1,0
34.88.113.87,malicious,60,5,1
34.88.12.155,malicious,63,1,0
34.88.143.121,malicious,64,1,0
34.88.153.143,malicious,64,1,0
34.88.170.200,malicious,0,0,0
34.88.177.249,malicious,61,4,1
34.88.187.123,malicious,64,1,0
34.88.187.5,malicious,60,4,0
34.88.193.244,malicious,0,0,0
34.88.240.200,malicious,63,1,0
34.88.242.144,malicious,59,6,1
34.88.6.252,malicious,63,2,1
34.89.104.214,malicious,0,0,0
34.89.116.158,malicious,0,0,0
34.89.195.24,malicious,64,1,0
34.89.27.105,malicious,0,0,0
34.89.4.144,malicious,0,0,0
34.89.66.61,malicious,0,0,0
34.89.90.130,malicious,62,3,0
34.90.108.198,malicious,62,1,0
34.90.138.164,malicious,63,1,0
34.90.139.140,malicious,0,0,0
34.90.187.15,malicious,0,0,0
34.90.22.152,malicious,64,1,0
34.90.230.1,malicious,0,0,0
34.90.5.203,malicious,0,0,0
34.90.79.22,malicious,0,0,0
34.90.9.177,malicious,0,0,0
34.91.142.82,malicious,0,0,0
34.91.168.109,malicious,62,2,0
34.91.186.48,malicious,64,1,0
34.91.201.198,malicious,63,1,0
34.91.203.54,malicious,0,0,0
34.91.249.95,malicious,0,0,0
34.91.43.14,malicious,0,0,0
34.91.72.154,malicious,0,0,0
34.91.92.235,malicious,0,0,0
34.92.170.118,malicious,0,0,0
34.92.225.29,malicious,62,3,0
34.93.147.166,malicious,64,1,0
34.93.147.211,malicious,63,1,0
34.93.147.93,malicious,61,2,1
34.93.166.159,malicious,60,6,1
34.93.201.175,malicious,63,2,0
34.93.22.31,malicious,0,0,0
34.93.26.138,malicious,63,1,0
34.93.37.109,malicious,0,0,0
34.93.46.33,malicious,63,1,0
34.93.90.198,malicious,64,1,0
34.93.98.167,malicious,64,1,0
34.94.183.245,malicious,0,0,0
34.94.213.58,malicious,0,0,0
34.95.138.26,malicious,0,0,0
34.95.149.46,malicious,63,1,0
34.95.155.219,malicious,0,0,0
34.95.158.124,malicious,63,2,0
34.95.186.66,malicious,62,2,0
34.95.194.59,malicious,0,0,0
34.95.200.34,malicious,0,0,0
34.95.207.223,malicious,64,1,0
34.95.208.227,malicious,0,0,0
34.95.39.29,malicious,64,2,1
34.95.48.202,malicious,62,2,0
34.96.149.4,malicious,0,0,0
35.131.184.211,malicious,59,6,1
35.176.235.10,malicious,0,0,0
35.176.47.111,malicious,0,0,0
35.176.74.192,malicious,0,0,0
35.176.85.107,malicious,0,0,0
35.176.90.188,malicious,0,0,0
35.176.95.22,malicious,0,0,0
35.177.113.143,malicious,48,0,0
35.177.122.35,malicious,0,0,0
35.177.124.13,malicious,59,8,0
35.177.176.176,malicious,61,7,1
35.177.179.90,malicious,0,0,0
35.177.183.138,malicious,0,0,0
35.177.194.218,malicious,0,0,0
35.177.198.0,malicious,0,0,0
35.177.202.50,malicious,0,0,0
35.177.2.234,malicious,59,8,0
35.177.232.87,malicious,0,0,0
35.177.25.121,malicious,0,0,0
35.177.44.173,malicious,0,0,0
35.177.73.67,malicious,0,0,0
35.178.123.164,malicious,0,0,0
35.178.131.100,malicious,0,0,0
35.178.132.95,malicious,0,0,0
35.178.142.120,malicious,0,0,0
35.178.199.177,malicious,61,8,1
35.178.201.215,malicious,0,0,0
35.178.203.103,malicious,0,0,0
35.178.207.204,malicious,0,0,0
35.178.244.232,malicious,0,0,0
35.178.4.242,malicious,0,0,0
35.178.55.128,malicious,0,0,0
35.178.98.21,malicious,0,0,0
35.180.254.46,malicious,0,0,0
35.182.226.26,malicious,65,1,0
35.185.107.25,malicious,0,0,0
35.185.12.159,malicious,0,0,0
35.185.147.18,malicious,0,0,0
35.185.186.156,malicious,64,1,0
35.185.187.24,malicious,0,0,0
35.186.160.66,malicious,64,1,0
35.186.168.229,malicious,0,0,0
35.186.171.191,malicious,0,0,0
35.187.112.82,malicious,64,2,0
35.187.119.97,malicious,0,0,0
35.187.177.247,malicious,0,0,0
35.187.197.175,malicious,64,2,0
35.188.187.200,malicious,0,0,0
35.188.50.55,malicious,0,0,0
35.189.135.4,malicious,63,2,0
35.189.147.71,malicious,65,1,0
35.189.223.153,malicious,65,1,0
35.189.45.74,malicious,63,3,1
35.189.61.174,malicious,65,1,0
35.190.158.150,malicious,0,0,0
35.190.179.21,malicious,65,1,0
35.192.67.159,malicious,63,2,0
35.193.76.241,malicious,0,0,0
35.194.132.4,malicious,49,0,0
35.194.136.130,malicious,47,0,0
35.194.249.145,malicious,0,0,0
35.194.55.52,malicious,0,0,0
35.196.210.211,malicious,63,2,0
35.197.103.48,malicious,0,0,0
35.197.116.78,malicious,63,1,0
35.197.184.38,malicious,0,0,0
35.197.222.231,malicious,63,1,0
35.197.233.185,malicious,0,0,0
35.197.89.2,malicious,62,1,0
35.198.11.203,malicious,0,0,0
35.198.186.57,malicious,64,1,0
35.198.226.177,malicious,61,4,0
35.198.233.124,malicious,61,3,0
35.198.29.248,malicious,63,1,0
35.198.37.6,malicious,62,4,0
35.198.46.91,malicious,64,1,0
35.199.101.138,malicious,0,0,0
35.199.106.122,malicious,64,1,0
35.199.52.27,malicious,0,0,0
35.199.99.226,malicious,60,5,1
35.200.134.156,malicious,62,2,0
35.200.162.122,malicious,64,1,0
35.200.209.220,malicious,63,3,0
35.200.234.35,malicious,64,1,0
35.200.48.16,malicious,0,0,0
35.200.78.22,malicious,0,0,0
35.200.90.132,malicious,61,4,0
35.201.14.230,malicious,64,2,0
35.201.249.1,malicious,0,0,0
35.202.142.189,malicious,0,0,0
35.202.8.247,malicious,0,0,0
35.202.91.48,malicious,0,0,0
35.203.100.117,malicious,63,2,0
35.203.101.181,malicious,0,0,0
35.203.108.234,malicious,64,1,0
35.203.119.10,malicious,63,2,0
35.203.137.84,malicious,0,0,0
35.203.210.10,malicious,56,11,0
35.203.210.100,malicious,59,6,0
35.203.210.101,malicious,59,6,0
35.203.210.102,malicious,59,6,0
35.203.210.103,malicious,60,6,0
35.203.210.104,malicious,60,5,0
35.203.210.105,malicious,57,7,0
35.203.210.106,malicious,58,7,0
35.203.210.107,malicious,59,6,0
35.203.210.108,malicious,60,6,0
35.203.210.109,malicious,57,8,0
35.203.210.11,malicious,60,6,0
35.203.210.110,malicious,59,6,0
35.203.210.111,malicious,58,6,1
35.203.210.113,malicious,58,8,0
35.203.210.114,malicious,62,5,0
35.203.210.115,malicious,60,6,0
35.203.210.116,malicious,58,6,0
35.203.210.117,malicious,61,5,0
35.203.210.118,malicious,60,6,0
35.203.210.119,malicious,58,7,0
35.203.210.12,malicious,62,4,0
35.203.210.120,malicious,59,6,0
35.203.210.121,malicious,59,6,0
35.203.210.122,malicious,58,6,0
35.203.210.123,malicious,58,6,0
35.203.210.124,malicious,59,6,0
35.203.210.125,malicious,58,7,0
35.203.210.126,malicious,57,8,0
35.203.210.127,malicious,60,5,0
35.203.210.128,malicious,58,7,0
35.203.210.129,malicious,60,5,0
35.203.210.13,malicious,61,5,0
35.203.210.130,malicious,60,5,0
35.203.210.131,malicious,58,8,0
35.203.210.132,malicious,59,6,1
35.203.210.133,malicious,58,6,0
35.203.210.134,malicious,58,8,0
35.203.210.135,malicious,58,6,0
35.203.210.136,malicious,60,6,0
35.203.210.137,malicious,58,6,0
35.203.210.138,malicious,58,6,0
35.203.210.139,malicious,59,6,0
35.203.210.14,malicious,60,6,0
35.203.210.140,malicious,59,6,0
35.203.210.141,malicious,60,6,0
35.203.210.142,malicious,58,8,0
35.203.210.143,malicious,61,5,0
35.203.210.144,malicious,59,6,0
35.203.210.145,malicious,60,6,0
35.203.210.146,malicious,57,8,0
35.203.210.147,malicious,60,5,0
35.203.210.148,malicious,61,5,0
35.203.210.149,malicious,60,5,0
35.203.210.15,malicious,60,6,0
35.203.210.150,malicious,58,8,0
35.203.210.151,malicious,59,6,0
35.203.210.152,malicious,61,5,1
35.203.210.153,malicious,56,8,0
35.203.210.154,malicious,61,5,0
35.203.210.155,malicious,58,6,0
35.203.210.156,malicious,62,4,0
35.203.210.157,malicious,56,9,1
35.203.210.158,malicious,58,7,0
35.203.210.159,malicious,61,5,0
35.203.210.16,malicious,59,6,0
35.203.210.160,malicious,56,8,0
35.203.210.161,malicious,58,6,0
35.203.210.162,malicious,60,6,0
35.203.210.163,malicious,60,6,0
35.203.210.164,malicious,62,4,0
35.203.210.165,malicious,60,6,0
35.203.210.166,malicious,58,7,0
35.203.210.167,malicious,59,6,0
35.203.210.168,malicious,60,6,0
35.203.210.169,malicious,59,6,0
35.203.210.17,malicious,56,10,0
35.203.210.170,malicious,59,6,0
35.203.210.171,malicious,59,5,0
35.203.210.172,malicious,61,5,0
35.203.210.173,malicious,60,6,0
35.203.210.174,malicious,62,4,0
35.203.210.175,malicious,58,6,1
35.203.210.176,malicious,58,6,0
35.203.210.177,malicious,58,6,0
35.203.210.178,malicious,58,6,0
35.203.210.179,malicious,59,6,0
35.203.210.18,malicious,59,6,0
35.203.210.180,malicious,58,6,0
35.203.210.181,malicious,62,4,0
35.203.210.182,malicious,56,8,0
35.203.210.183,malicious,58,6,0
35.203.210.184,malicious,59,6,0
35.203.210.185,malicious,57,8,0
35.203.210.186,malicious,57,8,0
35.203.210.187,malicious,60,6,0
35.203.210.188,malicious,57,8,0
35.203.210.189,malicious,58,8,0
35.203.210.19,malicious,60,6,0
35.203.210.190,malicious,56,8,0
35.203.210.192,malicious,62,5,0
35.203.210.193,malicious,58,6,1
35.203.210.194,malicious,57,8,0
35.203.210.195,malicious,57,8,0
35.203.210.196,malicious,60,5,0
35.203.210.197,malicious,59,6,0
35.203.210.198,malicious,57,7,1
35.203.210.199,malicious,58,6,0
35.203.210.20,malicious,62,4,0
35.203.210.200,malicious,58,8,0
35.203.210.201,malicious,60,5,0
35.203.210.202,malicious,59,6,0
35.203.210.203,malicious,56,8,0
35.203.210.204,malicious,59,6,0
35.203.210.205,malicious,58,7,0
35.203.210.206,malicious,59,5,0
35.203.210.207,malicious,57,8,0
35.203.210.208,malicious,58,6,0
35.203.210.209,malicious,59,5,0
35.203.210.21,malicious,57,8,0
35.203.210.210,malicious,60,6,1
35.203.210.211,malicious,61,4,0
35.203.210.212,malicious,59,6,0
35.203.210.213,malicious,59,6,0
35.203.210.214,malicious,56,8,0
35.203.210.215,malicious,58,7,0
35.203.210.216,malicious,61,4,0
35.203.210.217,malicious,59,6,1
35.203.210.218,malicious,62,4,0
35.203.210.219,malicious,59,6,0
35.203.210.22,malicious,58,8,0
35.203.210.220,malicious,61,5,0
35.203.210.221,malicious,60,5,0
35.203.210.222,malicious,57,7,0
35.203.210.223,malicious,57,7,0
35.203.210.224,malicious,60,6,0
35.203.210.225,malicious,54,10,0
35.203.210.226,malicious,60,5,1
35.203.210.227,malicious,62,4,0
35.203.210.228,malicious,59,6,0
35.203.210.229,malicious,60,6,0
35.203.210.23,malicious,58,7,0
35.203.210.230,malicious,60,6,0
35.203.210.231,malicious,60,5,0
35.203.210.232,malicious,59,6,0
35.203.210.233,malicious,56,8,0
35.203.210.234,malicious,62,4,0
35.203.210.235,malicious,59,5,0
35.203.210.236,malicious,58,6,0
35.203.210.237,malicious,56,8,0
35.203.210.238,malicious,60,5,0
35.203.210.239,malicious,59,6,0
35.203.210.24,malicious,61,5,0
35.203.210.240,malicious,57,8,0
35.203.210.241,malicious,59,6,0
35.203.210.242,malicious,63,3,0
35.203.210.243,malicious,60,5,0
35.203.210.244,malicious,59,6,0
35.203.210.245,malicious,60,6,0
35.203.210.246,malicious,57,8,0
35.203.210.247,malicious,56,9,0
35.203.210.248,malicious,61,5,0
35.203.210.249,malicious,58,6,0
35.203.210.25,malicious,57,8,1
35.203.210.250,malicious,59,6,0
35.203.210.251,malicious,62,4,0
35.203.210.252,malicious,58,8,0
35.203.210.253,malicious,59,6,0
35.203.210.254,malicious,60,6,0
35.203.210.26,malicious,59,6,0
35.203.210.27,malicious,58,6,0
35.203.210.28,malicious,60,6,0
35.203.210.29,malicious,58,8,0
35.203.210.3,malicious,58,8,0
35.203.210.30,malicious,60,6,0
35.203.210.31,malicious,59,6,0
35.203.210.32,malicious,59,6,0
35.203.210.33,malicious,60,6,0
35.203.210.34,malicious,55,9,0
35.203.210.35,malicious,60,6,0
35.203.210.36,malicious,59,6,0
35.203.210.37,malicious,59,6,0
35.203.210.38,malicious,58,7,0
35.203.210.39,malicious,60,6,0
35.203.210.4,malicious,57,8,0
35.203.210.40,malicious,60,5,0
35.203.210.41,malicious,59,6,0
35.203.210.42,malicious,58,6,0
35.203.210.43,malicious,61,5,0
35.203.210.44,malicious,59,6,1
35.203.210.45,malicious,60,6,0
35.203.210.46,malicious,58,6,0
35.203.210.47,malicious,60,6,0
35.203.210.48,malicious,62,4,0
35.203.210.49,malicious,58,6,0
35.203.210.5,malicious,59,5,0
35.203.210.50,malicious,56,11,0
35.203.210.51,malicious,60,6,0
35.203.210.52,malicious,60,5,0
35.203.210.53,malicious,62,5,0
